,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,label
227,166.880658,61.352572,-4.019,-33.35,2460360.434669,3.6714717,2.149,4340.0,10.678,324.114,1182.0,10.4221,248.427,5618.0,4.06,1.54,1.0
228,4.447163,-66.358928,64.763,-5.056,2458332.082805,11.535076,8.555958,2389.90616,12.215808,4144.881652659686,1461.4867675239982,7.1062,79.5702,5479.3,3.77,2.48771,1.0
229,222.841424,82.952258,-32.468,28.147,2460365.995576,0.8352406,1.043,2065.0,6.4875,5021.63,2345.0,10.402,224.444,6105.0,4.31,1.24,0.0
230,42.2477,-14.537283,164.059,46.626,2458411.670877,2.4919771,1.4338141,2093.9594201,2.2187585,39.6452664,639.9817426,10.9473,37.8871,3948.0,4.68962,0.482388,1.0
231,210.427355,-63.852645,4.131,4.432,2458614.434411,8.93551693383159,2.726775,878.134108,1.710706,9.5212941,448.0162269,8.386,818.829,3773.0,4.438,0.577983,0.0
232,168.226736,-34.406937,292.931,-44.783,2458553.062116,25.5195307,6.6877451,558.3758637,2.9641461,45.6335702,662.8890748,7.9995,64.9943,5742.22,4.29,1.17321,1.0
235,180.325704,-60.200439,-6.538,-1.401,2458569.713498,0.831542,1.985538,248.969585,1.881684,3776.6095365,1999.3796659,8.6014,1698.55,5824.0,4.438,1.1512,0.0
242,66.221959,-73.333516,-21.388,-39.668,2459187.35945,79.3737538,5.38,1227.0,2.17338,3.14253,370.0,11.1762,144.133,5168.33,4.60584,0.77,0.0
245,163.198824,-67.387472,-100.262,79.575,2458576.18845,27.214103,3.93466,4940.12749,8.317461,4144.881652659686,1461.4867675239982,10.6392,161.33,6270.0,4.54537,0.977522,0.0
252,332.948236,-58.946085,138.138,-235.81,2458329.120248,5.0780255,1.2414158,6130.3947232,2.7090421,8.174329,431.253644,13.084,62.118,3318.0,4.9581,0.334125,1.0
254,107.921025,-65.508857,0.473,39.508,2459137.643395,91.6814336,8.6190789,742.2190905,3.1172245,5.9944716,399.0777138,10.0564,138.411,5802.0,4.44521,1.01814,1.0
256,117.214876,-63.720125,-19.934,27.4,2458337.744507,14.6432449,2.5568619,228.4336406,3.209158,391.1997982,1134.2777292,9.3109,237.7,6516.0,3.99366,2.04178,0.0
262,186.767363,-72.45185,-40.266,-10.642,2458617.479256,27.3613778,4.0586418,20690.6684294,6.4522449,0.8345555,243.7718547,13.802,100.641,3050.0,4.438,0.44128,1.0
263,107.843685,-68.83334,-0.918,35.033,2460178.461991,29.0497517,7.117,318.0,2.84674,257.066,1115.0,9.0963,272.217,8208.0,4.25979,1.8,1.0
265,319.699588,-26.616374,23.236,-57.557,2460175.035028,3.3088922,6.114,4736.0,24.9862,17074.7,3184.0,7.87598,161.498,6188.0,4.27166,2.62,1.0
266,118.129594,-83.825063,20.314,-77.04,2458620.316686,25.0571312,7.5424225,533.486013,3.2396838,53.1389289,688.6094029,9.6245,143.138,5696.0,4.26563,1.15281,1.0
267,156.74726,-52.467872,-89.046,361.603,2458563.889063,24.2455822,3.2473526,6274.5310693,3.7097595,1.9506426,301.4145224,10.2565,27.6227,3535.0,4.84874,0.465271,1.0
269,186.574063,-51.363052,-70.434,-49.865,2459308.481159,14.1758947,3.7543827,907.1324529,2.6231641,53.8795095,690.9961983,8.6522,64.5978,5723.87,4.438,0.864173,1.0
270,186.574063,-51.363052,-70.434,-49.865,2459311.402774,19.5901578,4.002861,1182.6678641,3.0026428,35.0031418,620.3638839,8.6522,64.5978,5723.87,4.438,0.864173,1.0
271,186.574063,-51.363052,-70.434,-49.865,2459310.632995,6.2036219,3.01098,548.9044399,2.056748,162.1675094,910.1452592,8.6522,64.5978,5723.87,4.438,0.864173,1.0
272,186.574063,-51.363052,-70.434,-49.865,2458572.107559,3.79589,2.4602856,317.5272928,1.553135,312.1807495,1072.0653989,8.6522,64.5978,5723.87,4.438,0.864173,1.0
273,290.57223,26.319493,-29.235,-14.449,2458685.613152,2.2645386,3.8193701,15019.9420903,5.1936764,34.1873897,616.7174475,13.7991,104.912,3443.0,4.81617,0.411471,0.0
274,152.218255,69.27662,196.631,17.369,2460333.631473,3.4447015,1.912,796.0,2.00495,231.437,1086.0,9.91924,39.6345,3912.0,4.62642,0.63,1.0
275,286.040876,36.632536,-32.207,-20.401,2459422.690639,3.0300715,2.5466671,21794.6136956,12.7529892,318.4581858,1077.4145935,11.0248,159.658,5242.82,4.52404,0.857369,1.0
276,286.638391,39.487904,-0.455,6.169,2459781.665928,12.72038,2.401,1070.0,4.96046,41.1042,705.0,10.2768,243.249,6212.0,4.17664,1.48,1.0
277,286.638391,39.487904,-0.455,6.169,2458685.409943,6.238755,3.6178567,373.5681138,2.9728283,587.1290759,1255.4607699,10.2768,243.249,6212.0,4.17664,1.47768,1.0
280,158.011286,84.030377,-26.182,2.141,2459604.095801,12.6396982,3.3830702,3292.6812864,4.6025162,39.6563977,640.0266601,10.7192,126.903,5217.0,4.59186,0.789425,1.0
282,286.110305,43.680961,-1.691,7.017,2459421.32991,1.7208555,1.8346409,10014.2587401,13.4646314,2259.3896676,1758.3994294,13.8046,1086.24,5832.83,4.20893,1.33402,1.0
288,251.11587,70.429992,-48.024,81.928,2459733.643821,18.6548829,5.4431451,1495.4449473,4.3869878,27.832077,585.8091542,11.1802,169.422,5141.0,4.49143,0.876154,1.0
289,251.11587,70.429992,-48.024,81.928,2459737.587215,4.3074513,2.3379196,1094.8419495,3.2819879,196.4755358,954.8757629,11.1802,169.422,5141.0,4.49143,0.876154,1.0
290,251.11587,70.429992,-48.024,81.928,2459740.304262,5.9041278,2.7678313,773.9266468,2.4489454,129.0410781,859.6105665,11.1802,169.422,5141.0,4.49143,0.876154,1.0
291,251.11587,70.429992,-48.024,81.928,2458700.697302,37.9251983,3.5345219,1370.7888539,3.241643,10.8068346,462.4282696,11.1802,169.422,5141.0,4.49143,0.876154,1.0
295,23.593425,-66.676349,-119.8,-122.953,2460206.744249,4.6517186,2.709,978.0,2.66889,540.772,1343.0,10.1985,111.059,5154.0,4.47072,0.85,1.0
296,23.593425,-66.676349,-119.8,-122.953,2460202.049893,9.1549418,2.457,1101.0,2.62011,42.2592,710.0,10.1985,111.059,5154.0,4.47072,0.85,1.0
297,23.593425,-66.676349,-119.8,-122.953,2460181.146579,19.9815709,2.724,909.0,2.54717,16.5853,562.0,10.1985,111.059,5154.0,4.47072,0.85,1.0
301,260.902889,64.862363,-30.786,29.555,2460350.041682,4.6756797,1.95,793.0,4.02964,343.911,1199.0,9.89947,185.23,5779.0,4.88162,1.45,0.0
303,296.24462,74.062858,18.618,28.014,2460337.877095,10.2888871,1.425,864.0,2.73221,25.0029,622.0,9.1416,65.9501,5126.0,4.49772,0.87,1.0
304,301.346363,38.228325,-213.45,-576.64,2458683.947476,1.0332441,3.8017836,26111.5081972,4.087988,16.7778791,516.1833775,13.5608,417.32284119919717,2972.0,5.15741,0.156193,0.0
305,303.195436,18.104778,16.395,-12.938,2459820.977365,5.4526479,3.401,7750.0,14.5502,433.78,1271.0,9.87463,249.325,6509.0,4.17233,1.57,1.0
307,282.100166,79.256476,-5.658,100.203,2459764.874089,3.4779776,2.5103489,27021.6932424,12.5541925,153.1388971,897.2038496,11.1534,118.106,4699.0,4.54638,0.765001,1.0
308,339.489275,-35.154203,-9.326,-50.142,2458326.731096,3.0353977,2.7964678,16049.4120427,13.7911583,726.7569274,1324.2410445,12.7923,573.027,5751.0,4.35036,1.07224,1.0
309,157.144071,65.854199,-177.236,-81.772,2459634.760516,3.1274634,1.9812695,1331.83693,2.5802896,103.2675998,813.0378617,10.8116,73.5977,4225.0,4.5756,0.693431,1.0
310,157.144071,65.854199,-177.236,-81.772,2458686.119718,7.4931613,1.9339295,1650.6470497,2.7733674,32.2107098,607.6028794,10.8116,73.5977,4225.0,4.5756,0.693431,1.0
311,157.144071,65.854199,-177.236,-81.772,2458879.323459,49.825166,3.8714976,2059.4069037,3.8319135,2.5760566,323.1161011,10.8116,73.5977,4225.0,4.5756,0.693431,1.0
316,292.24719,47.969543,-18.281,8.91,2460364.770464,2.2046665,3.9767263,6530.6044983,16.8192478,4831.1196391,2126.3350484,10.0274,341.079,6532.23,3.96818,1.99356,1.0
317,197.996583,65.833697,-150.652,-25.368,2459649.751299,10.8948421,2.0719394,3168.3853584,2.4691414,5.5137471,390.8242112,11.0402,36.0118,3618.0,4.79432,0.435666,1.0
318,197.996583,65.833697,-150.652,-25.368,2459630.046434,18.8016111,1.9093524,1686.7881033,1.9112282,2.6636757,325.8292621,11.0402,36.0118,3618.0,4.79432,0.435666,1.0
319,287.708814,47.33305,1.8381499003984059,-14.920173306772908,2459425.412816,6.7900981,6.0786576,2158.1733568,9.7548481,477.5289979,1192.2564672,11.636,417.32284119919717,6378.0,4.438,2.00068,1.0
320,198.388583,62.30538,-66.989,-15.318,2460359.607231,8.157721,3.788,10273.0,9.31888,91.0972,860.0,10.1495,109.557,5091.2,4.47,0.9,1.0
323,15.551889,-61.756133,78.858,-27.095,2458325.650603,3.7955178,2.0198135,52278.9940979,10.3261619,18.0832336,525.9431131,14.1266,140.225,3424.0,4.438,0.445372,1.0
324,293.032494,74.891073,-12.978,-13.983,2459695.445887,14.3034613,3.135,48840.0,18.4949,15.38,551.0,11.463,171.138,5056.6,4.53,0.83,0.0
325,203.509956,53.728188,-85.877,-78.913,2459657.449461,6.1349783,5.661,3860.0,13.1383,861.554,1509.0,7.4556,92.2589,5828.7,3.84,2.05,1.0
326,199.196204,49.861059,-63.3,4.659,2459661.401357,3.3159772,1.494,2770.0,4.5947,120.595,923.0,11.0244,137.572,4972.7,4.54,0.81,1.0
327,214.120856,58.390253,37.07,-44.439,2459684.920137,4.6313014,1.435,4860.0,9.34848,225.013,1078.0,10.418,177.118,5736.0,4.39,1.07,1.0
333,320.478444,35.648625,-89.556,-46.868,2459826.540249,14.4751062,1.6182484,9618.5798534,8.6976173,6.5402175,407.866275,11.7819,75.5759,3841.0,4.69364,0.55035,1.0
338,314.268523,31.661019,5.581,2.409,2459445.892853,0.9689927,2.5496309,13532.9710157,17.1331258,6992.032823,2332.2259008,11.4373,444.586,6430.0,4.25113,1.41398,1.0
339,324.535978,30.488188,-80.395,-126.972,2459836.036852,10.3385897,3.912,18010.0,11.3892,65.6836,793.0,9.7525,92.3831,5336.96,4.55466,0.84,1.0
340,311.513651,56.86715,50.569,188.287,2458711.815604,1.283251,2.012261,1961.318203,2.558112,172.0252913,923.6720985,12.5313,110.246,3855.0,4.68499,0.560391,0.0
341,316.86724,46.865373,24.522,98.034,2458712.3664,1.2284388,1.9190118,1229.4965125,1.866263,118.2802346,841.1003116,10.9313,41.9934,3526.0,4.71105,0.53023,0.0
344,313.167029,65.608783,43.253,-68.614,2459851.686676,2.6998316,2.125,2150.0,5.02677,603.304,1380.0,9.93119,114.865,6180.0,4.57956,0.92,1.0
345,307.210941,33.413959,-76.25,-117.93,2458711.410631,0.581322,1.3261177,3206.6010016,2.2014886,194.5178158,952.4881815,12.9984,89.21544,3446.0,4.83941,0.38621,0.0
346,0.185606,-54.830823,-202.815,-71.518,2460205.646862,0.980972,0.5405036,6178.392421,5.9162923,719.5629045,1320.951709,9.9005,61.7856,4486.0,4.49914,0.764401,1.0
347,291.03231,49.040213,-7.334,-10.43,2460351.621372,5.3987396,3.12,350.0,2.19583,315.605,1174.0,9.50898,144.166,5875.23,4.26474,1.26,1.0
349,253.14033,57.97415,3.224,33.814,2460351.142333,1.4412175,1.666,12927.0,17.0442,1160.55,1626.0,9.84566,190.403,5672.9,4.13,1.46,0.0
351,223.092641,70.476557,-19.069,-2.555,2459663.161776,3.9152737,2.562,3350.0,9.43435,311.498,1170.0,10.9458,332.648,5714.0,4.05,1.58,1.0
353,256.770639,70.238481,-21.245,-6.793,2459766.962599,3.9443668,4.8652146,6732.488454,14.5727196,1078.5986988,1461.6208264,10.8041,323.265,5494.0,3.93,1.75475,1.0
354,195.821133,67.823436,-13.9,5.9,2458686.93866,3.93034,3.667,9724.58,14.8838,815.91,1461.4867675239982,10.9873,283.32,6292.0,4.308429111592632,1.37,0.0
355,241.322901,70.19004,-36.41,43.934,2459764.419877,4.5371361,4.042155,4199.7558754,9.8153513,732.0077048,1326.6264827,10.9585,319.036,5731.0,4.1,1.48668,1.0
356,286.74788,71.7136,1.8381499003984059,-14.920173306772908,2459599.130762,5.929405,3.719,16410.0,10.743430929724102,4144.881652659686,1461.4867675239982,10.451,417.32284119919717,5852.984551827742,4.308429111592632,1.5313770561166058,0.0
357,12.546778,-83.743767,139.424,30.476,2459368.982611,14.3392065,4.5868204,398.599933,2.3144921,118.7539364,841.9411827,7.4371,57.5846,6295.7,4.438,1.1374201,1.0
358,216.523825,59.444274,-19.45,6.179,2460362.532194,2.8716978,4.556,8575.0,18.0395,3429.37,2131.0,9.823,321.376,6840.0,4.05,1.91,1.0
362,301.717674,45.499227,6.48,7.159,2458684.13635,1.56029,2.751,1690.0,18.4825,38412.5,3900.0,9.87278,387.708,6897.0,3.89,2.29,0.0
363,303.072972,44.495878,-40.227,-75.628,2459434.724903,8.8734854,3.325,1430.0,5.10094,282.782,1142.0,9.76577,156.338,5992.0,4.34,1.18,0.0
364,282.474539,55.26639,0.76,-8.188,2458687.79935,7.85021,7.038,14710.2,10.743430929724102,4144.881652659686,1461.4867675239982,10.3018,875.061,5852.984551827742,4.308429111592632,1.5313770561166058,0.0
365,277.476856,61.049501,-3.507,8.286,2459852.045455,7.6869063,4.652,4500.0,23.7824,655.022,1409.0,10.0194,364.477,5147.3,4.308429111592632,3.07,0.0
367,306.425841,53.561615,-11.176,-3.928,2459446.290468,1.3797091,2.352,1320.0,22.2329,28702.5,3626.0,10.6168,543.011,5924.0,3.68,2.67,0.0
368,292.50517,54.108503,-1.508,-1.715,2458684.76284,1.49861,2.871,2188.61,10.743430929724102,90202.8,4828.0,10.6229,686.879,8590.0,4.12,1.5313770561166058,0.0
370,300.83864,53.29562,9.671,-14.426,2458685.4705,2.6796,2.771,7590.0,11.8862,823.434,1492.0,10.5742,247.975,5938.0,4.23,1.32,0.0
373,303.824831,36.651807,5.7,0.9,2458684.28928,0.61944,1.582,1555.34,6.24412,18444.2,3246.0,9.6996,303.313,7812.5,4.308429111592632,1.44,0.0
374,317.7479,43.551895,-7.239,-13.254,2460365.8222,2.6400663,3.368,1328.0,18.2671,7719.64,2611.0,9.90482,285.36,5155.0,4.308429111592632,2.72,0.0
375,318.235161,46.26809,10.95,3.826,2459820.409101,2.5778717,3.472,1010.0,18.687,62241.5,4400.0,9.14819,453.744,8321.0,3.75,3.16,0.0
376,307.016647,39.87713,-5.507,-13.746,2458684.06072,3.80509,3.347,1280.0,8.57193,1214.11,1644.0,10.3332,434.962,6555.5,3.83,2.35,0.0
377,316.813885,40.167172,-0.481,-3.616,2458711.85776,2.99041,3.952,1290.0,24.2511,54264.3,4252.0,10.2918,697.116,8542.0,3.66,3.56,0.0
379,318.627107,40.017017,51.963,77.173,2459823.85374,0.890967,1.784,1100.0,2.89678,3225.32,2099.0,9.3213,73.6326,5159.2,4.5,0.87,0.0
380,338.399662,-43.436872,35.553,-53.055,2458326.902893,2.1096849,2.1210828,1322.5657189,3.5175748,644.2120132,1284.9225602,10.8061,163.678,5673.0,4.55383,0.940806,1.0
382,313.536475,37.789356,1.71,-0.348,2458712.25971,1.19888,1.558,1169.03,20.5525,3694.96,2172.0,10.0849,1139.32,7315.0,4.308429111592632,5.46,0.0
384,329.385067,41.449509,8.026,-0.029,2458713.20059,2.03905,2.26,430.0,6.42307,26394.8,3550.0,8.26618,301.421,9003.0,3.94,2.68,0.0
385,321.02381,46.384673,-11.834,-15.942,2460389.230214,2.9424142,4.073,1400.0,9.70968,23595.1,3452.0,10.1894,339.736,6854.0,4.1,1.79,0.0
386,322.92657,41.797465,172.202,108.043,2460393.552555,1.0793011,2.196,1562.0,3.31116,7736.05,2612.0,9.9809,52.4946,4349.3,4.62,0.67,0.0
387,323.206851,39.072196,-6.9,-8.4,2459823.091016,8.0428575,9.504,18730.0,10.743430929724102,6718.53,2522.0,8.6746,285.587,8286.0,4.308429111592632,1.5313770561166058,0.0
389,315.110366,46.060449,-8.94,-23.17,2459819.789519,4.0157492,2.706,1150.0,6.47219,669.61,1417.0,10.3599,397.905,6585.0,3.94,2.07,0.0
390,327.480039,44.08006,-8.622,-16.864,2458712.72322,2.01976,3.394,3963.85,7.3626,5926.69,2444.0,10.2835,398.627,7274.6,4.18,1.72,0.0
392,315.540896,45.775741,1.8381499003984059,-14.920173306772908,2459852.148977,1.748054,2.122,670.0,10.743430929724102,4144.881652659686,1461.4867675239982,9.521,417.32284119919717,5852.984551827742,4.308429111592632,1.5313770561166058,0.0
393,323.548627,50.481445,0.224,-12.908,2458712.51758,2.65646,2.475,773.369,12.1711,948.066,1545.0,9.08409,402.661,6135.4,3.4,3.98,0.0
394,323.550356,50.481865,-1.68,3.077,2458712.51369,2.65688,2.615,1959.88,10.743430929724102,4144.881652659686,1461.4867675239982,10.8823,645.841,5852.984551827742,4.308429111592632,1.5313770561166058,0.0
395,325.014536,48.406767,-9.81,-10.501,2459847.968306,4.7201912,4.416,6710.0,15.2105,1112.85,1609.0,9.03527,200.492,6696.0,4.08,1.8,1.0
396,302.220069,38.245221,0.381,-1.826,2458686.4671,4.03349,2.684,1530.0,23.4514,5512.68,2400.0,9.5526,1276.26,11348.0,4.308429111592632,6.37,0.0
397,301.564685,35.588396,1.452,-2.185,2459817.659426,3.3295394,2.77,2620.0,14.3988,2238.0,1916.0,10.4806,624.639,7965.0,3.98,2.35,0.0
398,303.017318,35.524628,-11.969,-8.381,2459442.068334,3.8615978,1.678,1020.0,13.8394,2320.32,1933.0,10.2115,524.29,7396.0,3.89,2.45,0.0
399,227.270329,-42.704966,-10.011,-5.653,2459358.767146,3.3448404,3.322,13300.0,20.8091,4587.45,2292.0,9.8787,427.678,9364.0,4.32,1.76,1.0
400,92.133096,-59.540985,-12.258,34.405,2459238.21949,95.174,11.6316864,2600.061605,7.8498891,0.9938316,254.6525048,11.4881,399.017,5723.2,3.6,1.51811,1.0
401,302.025625,66.850301,150.256,-63.909,2460384.855668,8.8803096,2.754,1209.0,3.20473,57.5149,767.0,8.2929,53.6089,5555.7,4.49,0.92,1.0
402,302.025625,66.850301,150.256,-63.909,2460326.542627,28.580356,4.038,900.0,2.55979,12.8234,527.0,8.2929,53.6089,5555.7,4.49,0.92,1.0
403,302.025625,66.850301,150.256,-63.909,2459894.122181,38.3522568,5.317,853.0,2.6167,25.3934,625.0,8.2929,53.6089,5555.7,4.49,0.92,1.0
404,350.028592,-60.065729,-319.961,-127.781,2458326.033161,1.4015245,1.321993,619.1240151,1.7395649,149.3738653,891.637662,9.22978,25.1496,3794.0,4.67812,0.597007,1.0
405,260.36481,65.012281,-16.36,94.627,2458683.689629,8.5874668,5.1458902,1904.8131484,5.3744721,152.0429498,895.5943008,10.8037,208.687,5929.0,4.48275,0.987583,0.0
406,301.559262,59.490771,-3.228,-21.612,2459820.572994,6.4474918,2.643,9270.0,48.9878,720.601,1443.0,9.53591,236.568,6477.6,4.13,1.69,0.0
407,300.488392,60.246367,8.4,-16.6,2460352.578093,1.4136455,1.448,2427.0,10.743430929724102,5133.26,2358.0,10.4243,417.32284119919717,5869.0,4.308429111592632,1.5313770561166058,0.0
408,317.575459,48.464282,3.666,-1.221,2458714.78744,3.40304,5.03,490.0,4.06282,67721.9,4494.0,10.0062,400.034,9622.0,4.39,1.65,0.0
409,264.961539,56.078974,-4.979,13.371,2460390.48756,13.7431355,2.418,4769.0,25.3448,109.729,901.0,8.88797,121.182,5941.5,4.23,1.4,0.0
415,282.173361,70.840191,-63.053,114.601,2458684.50173,2.14056,2.029,355.8315803,1.83828,316.156,1174.0,10.6666,101.713,4567.0,4.39,0.84,0.0
417,7.328916,-76.304032,-2.97,6.961,2460174.637067,4.1269046,4.405,10831.0,17.0952,1436.49,1715.0,9.2205,196.852,6888.0,4.23416,1.59,1.0
421,313.885156,46.502085,-0.511,3.17,2459850.822161,4.4350026,1.888,1170.0,8.69525,2060.1,1876.0,10.1503,464.209,9706.0,4.29,1.87,0.0
422,312.179957,51.910696,6.909,3.48,2458716.30091,1.42904,3.291,1210.0,6.96344,164126.0,5607.0,8.78822,245.776,9224.0,4.37,1.65,0.0
425,316.955806,50.500883,-16.389,-11.604,2460393.796914,0.33759,1.351,529.0,2.96097,9164.98,2725.0,10.2193,254.401,7387.0,4.39,1.37,0.0
426,320.116115,61.12025,5.307,3.776,2458739.59911,1.67346,2.54,390.0,5.10182,19786.3,3304.0,8.63701,356.681,10445.0,4.09,2.45,0.0
427,310.038053,50.323742,3.547,-39.384,2459821.804188,2.5152549,2.386,1870.0,13.4294,4740.94,2311.0,10.2732,335.203,5915.0,3.82,2.11,0.0
428,340.496204,-69.172108,334.357,-726.974,2459036.323679,0.4628844,0.5588219,4489.9119215,1.3543237,64.718104,723.3961549,11.9238,14.8846,3043.0,5.09707,0.188624,1.0
429,315.166199,47.785991,2.27,0.104,2458739.28,0.70902,2.49,570.0,5.18865,65312.0,4453.0,10.0146,533.615,8999.0,4.05,2.36,0.0
432,291.469121,61.776068,-6.849,-8.871,2460339.051326,9.6926355,2.736,1348.0,13.5493,147.673,971.0,10.3843,615.12,6012.0,3.39,3.51,0.0
434,317.729186,72.615356,-25.691,-13.894,2458739.49847,1.8286,3.464,25861.1,22.8859,13385.3,2996.0,10.4849,244.318,6046.3,4.43,1.29,0.0
435,337.686813,40.003763,64.486,-47.157,2459830.772785,14.8626982,3.3250502,8264.2193919,26.5090911,202.6095767,962.2429589,8.48216,118.59,5705.0,3.97,1.73364,0.0
436,343.953614,39.645117,-55.543,-28.177,2459850.248203,2.0881134,2.307,730.0,5.41738,8383.12,2665.0,9.24102,195.858,6255.8,4.11,1.7,0.0
437,317.966114,43.592849,-96.263,-2.55,2458711.81369,1.25562,2.304,290.0,2.95064,2790.4,2024.0,9.1384,158.181,5717.0,3.97,1.72,0.0
438,345.243825,42.549318,-1.704,0.007,2459867.206961,7.6047417,5.23,1200.0,6.14418,2393.29,1948.0,10.4216,516.299,9139.0,4.29,1.8,0.0
440,345.748458,44.564848,12.325,-9.1,2459877.368408,5.2651271,2.463,3450.0,11.2446,2619.14,1993.0,9.25068,275.493,8728.0,4.32,1.7,0.0
442,335.753569,30.572726,7.989,3.749,2459850.543759,6.1600888,1.67,1120.0,8.22262,143.457,964.0,10.3126,244.043,5772.0,4.07,1.55,0.0
443,354.774092,42.465987,-20.075,3.123,2459880.674867,3.8529962,3.36,9140.0,15.6058,1669.87,1780.0,9.995771,275.358,6893.4,4.22,1.57,1.0
444,324.922517,46.220215,-2.152,-1.765,2458712.06866,1.06884,2.512,470.0,10.3628,32361.2,3736.0,9.8261,1013.56,9222.0,3.42,4.94,0.0
445,324.935562,41.950794,16.048,1.949,2459850.13104,5.4561177,3.1,1360.0,5.78741,796.96,1480.0,10.4568,365.168,7465.0,4.31,1.51,0.0
446,325.787112,45.646806,-7.587,-20.957,2459826.438539,1.7370044,1.434021,739.589189,4.1517239,2883.8882363,1869.0217526,10.2566,240.012,6026.0,4.16,1.4505,0.0
447,326.305217,45.812547,-4.045,-4.784,2458712.05324,1.99143,4.136,16745.8,10.743430929724102,108701.0,5058.0,10.1441,4984.88,9458.2,4.308429111592632,1.5313770561166058,0.0
451,316.446344,46.845151,19.689,2.774,2458712.04951,1.41072,2.623,500.0,8.4993,2001.09,1863.0,9.32845,305.674,5197.0,4.308429111592632,3.84,0.0
454,347.757547,45.93369,45.999,0.128,2459880.029372,1.532703,2.698,1250.0,10.8699,26916.4,3568.0,9.5621,178.003,6023.1,4.24,1.39,0.0
455,331.663464,55.686255,-2.097,-9.395,2459880.756663,0.7131492,2.428,450.0,4.89712,18159.7,3234.0,10.0009,235.218,5128.9,3.88,1.93,0.0
456,333.245043,53.98452,4.7,-5.3,2458739.96744,4.52318,5.099,25109.1,10.743430929724102,4144.881652659686,1461.4867675239982,8.437,324.346,5852.984551827742,4.308429111592632,1.5313770561166058,0.0
457,334.504103,54.319045,55.052,10.638,2458752.31132,8.93551693383159,5.694,3750.0,6.551,4144.881652659686,1461.4867675239982,10.0618,146.858,5769.0,4.43,1.03,1.0
458,341.518718,55.162935,14.058,-1.994,2458739.5222,0.78381,1.443,426.099,3.89595,9401.36,2743.0,8.95861,239.688,7842.0,4.22,1.72,0.0
459,344.445363,38.674919,32.384,-41.751,2459847.336508,4.4653014,2.494,14760.0,14.5338,243.703,1100.0,9.76031,158.979,6051.2,4.35,1.18,1.0
461,336.402414,-34.909713,26.43,-30.255,2458334.891916,11.0708037,2.5160833,1291.2405339,3.0794062,22.4220519,554.9943833,9.3636,42.4061,4356.0,4.53491,0.700727,1.0
